movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt4497686,Atrocious,while examining a traffic accident where a woman was badly hurt the unorthodox police commander finds proof of even more gruesome facts and decides to deal out vengeful justice,horror,action,0.51613325,0.44200307,0.0418637
tt3615072,Way of the Urban Soul,after an unexpected accident daniel's body gets possessed by a samurai's spirit from the time period of 1613 now in our present day and time the spirit embarks daniel on a slippery and,action,horror,0.042417377,0.9381984,0.019384263
tt3646462,Let's Sin,there is a murder while at prayer selman bulut the imam of mosque starts to investigate the murder and faces with people in the neighborhood,action,horror,0.30834785,0.65866196,0.03299022
tt0086640,Seeding of a Ghost,a hong kong taxi driver's life horribly falls apart after accidentally hitting a sorcerer with his cab he decides to seek the sorcerer's help to turn the curse on his enemies at the expense of his own life,horror,action,0.5289572,0.39782307,0.07321984
tt5979662,Sniper,with only 5 minutes rafi must kill the killer before the killer kill him,action,horror,0.29517743,0.6948777,0.00994481
tt0006947,The Love Mask,during the california gold rush four unsuccessful miners assume that a woman prospector will give in without a fight so they jump the claim of kate kenner and take her gold away from her,romance,action,0.62387896,0.05386329,0.3222577
tt0016036,Locked Doors,a young wife tries to protect her sister-in-law from a blackmailer from her own sordid past she soon finds herself charged with his murder,romance,horror,0.3766166,0.44863683,0.17474659
tt4435664,Shot in the Dark,two years ago william langston made a mistake that would affect the course of his life now with a killer loose in his home town and his circle of friends falling away one at a time,horror,romance,0.085443884,0.32532945,0.5892266
tt2197330,Summertime on Gull Lake,story of war and unrequited love: young jewish girl brutalized by nazi's 1938 flees germany to the us with family to live and work in american doctor's home,action,romance,0.027653292,0.056318626,0.9160281
tt0254839,The Urge to Kill,a wealthy music producer (peter gordeno) lives in a hi-tech apartment which is run by a computer system called sexy however the computer develops human feelings and quickly becomes,horror,romance,0.25417987,0.10400875,0.6418114
tt2049543,Synchronicity,a physicist who invents a time machine must travel back to the past to uncover the truth about his creation and the woman who is trying to steal it,romance,action,0.48335275,0.32747108,0.18917616
tt0026205,China Seas,when earthy dolly portland is rejected by captain gaskell in favor of a socialite she aids jamesy mccardle in league with malay pirates in his plot to seize gaskell's ship,action,romance,0.15644231,0.038163606,0.8053941
tt0495034,Golmaal: Fun Unlimited,four runaway crooks take shelter in a bungalow which is owned by a blind couple,action,horror,0.052915122,0.87344146,0.07364336
tt1825763,Etida,a love story of epic proportions permeated through the six time periods and six different people who all love a woman by the name - katrina,action,romance,0.019553889,0.008146521,0.9722996
tt5480816,As Aventuras do Pequeno Colombo,to save the family from bankruptcy christopher columbus convinces friends leonardo da vinci and mona lisa to go to a treasure island on the trip they are attacked by the beast nautilus,action,horror,0.39714023,0.55263734,0.05022244
tt6790396,Immigrant,a prostitute finds a new life,action,romance,0.13656546,0.18356247,0.6798721
tt10472748,"Uta no Prince Sama Maji Love Kingdom, The Movie",idol groups starish quartet night and heavens come together for a joint concert in this musical animated movie adaptation,romance,action,0.53310776,0.11455631,0.35233596
tt2101465,The Gentleman,a young man put in a moral dilemma is forced to choose between saving his dying pregnant wife or going against his beliefs,action,romance,0.39999965,0.09405126,0.50594914
tt6943138,Sarogeto,while living an idyllic life she never felt entitled to grace /minami stanton is dealt a life or death decision that changes her destiny as well as her summoned young protege miki endo (,romance,horror,0.09716337,0.5552711,0.34756556
tt0063175,Karatel,the action takes place in greece after the 1967 military coup soldier vangelis receives a leave of absence out of turn but this day received for participating in the execution of a,romance,action,0.84515095,0.04304638,0.11180276
tt4795030,Mindörökké,about a post-apocalyptic hungarian-ukrainian village where everything is rotten planes randomly crash only alcohol makes people to move in this wasteland ocsenas is the only hero the one trying to survive amidst the savages and war,romance,action,0.7062294,0.22543918,0.068331495
tt0103299,Yao mo dao,two rival taoist schools one all-female the other one all-male have to ally to fight a demon as one of the priestesses is unaware that she's the daughter of the demon and has to loose her virginity to avoid turning into a demon herself,action,horror,0.018125597,0.9773722,0.004502133
tt0108625,Vampire Family,the adventures of an eccentric vampire family in modern days in hong kong,romance,horror,0.13798301,0.81318945,0.048827533
tt6998792,Degenerate,relax and let your brain melt in a adhd riddled mess that only an overdose of lsd could produce slip into a unstable mental state where seizure induced visual effects take over your mind,action,horror,0.04055872,0.94824064,0.011200653
tt7787602,Kapali (the Skull),preface : the main reason for writing this story is to find out the unknown mysterious questions which no one ever has ever answered or even enquired they are: 1 who is tantrik? 2 why he,action,horror,0.10391266,0.84852284,0.047564533
tt14338556,El Viejo,two brothers can no longer afford to keep their father in an institution they take him to their old family home to settled back in but old habits die hard and the former torturer can't help but act according to his nature,horror,romance,0.15708983,0.09731377,0.7455964
tt6993154,The Abode,in the 1800s a young handsome native american named talako is caught with the wife of a merciless pirate known as redbeard who then orders for him to be burned alive at the stake,horror,action,0.496827,0.3541025,0.14907052
tt0010369,The Little Diplomat,antiques collector bradley west agrees to adopt little marie a french war orphan to please his wife marie and a servant's son george washington jones jr irritate bradley with their,romance,action,0.4833179,0.05675522,0.45992684
tt0250485,L.A.P.D.: To Protect and to Serve,two cops a rookie and his partner a veteran are increasingly troubled by wild and illegal behavior of some of their colleagues at first they try to ignore it but it soon proves to be impossible to ignore,action,romance,0.23320518,0.22499254,0.5418022
tt0025152,Fugitive Road,an austrian officer must face up to the good and evil aspects of his own personality as he becomes involved in a war,romance,action,0.47731915,0.11994354,0.4027373
tt1715873,10 Years,the night of their high school reunion a group of friends realize they still haven't quite grown up in some ways,romance,horror,0.08892974,0.60737246,0.3036978
tt0255668,Vandanam,two cops tries to capture a jail-broken felon a psychopath who seeks revenge on his adversaries while one of the cops falls for the felon's daughter,romance,action,0.9645948,0.009133087,0.02627215
tt0413984,Ek Sapera Ek Lutera,twins are separated at birth but grow up to rival each other for a woman both have fallen in love with,action,romance,0.14728539,0.034134872,0.81857973
tt0353183,Ancharakkulla Vandi,ancharakkulla vandi is a 1989 indian malayalam film directed by jayadevan starring rajeev and sethu ragavan in the lead roles,romance,action,0.620093,0.065837905,0.31406915
tt0264333,The Abduction Club,a group of irish noblemen kidnap girls in order to marry into their fortune and avoid becoming priests or soldiers,action,horror,0.18800841,0.5268752,0.28511637
tt7060344,Raatchasan,a sub-inspector sets out in pursuit of a mysterious serial killer who targets teen school girls and murders them brutally,action,horror,0.2857049,0.7081826,0.0061125234
tt0177504,Aaja Sanam,dr satish travels from the big city to a small village where he can serve the poor who cannot afford to go to the city for medical treatment once in the village he meets with shanti,romance,action,0.686041,0.013392652,0.3005664
